route_id,date,avg_temperature,rainfall_mm,weather_condition,traffic_level,road_incident_flag
5,2025-04-14,19.36749075559453,19.299277903320892,Clear,Low,0
5,2025-04-15,30.15483843560351,24.837041354787512,Clear,Medium,0
5,2025-04-16,22.08278338434621,12.571768211020226,Storm,Medium,0
5,2025-04-17,16.196639972652676,21.311150974555833,Clear,Low,0
5,2025-04-18,31.144758944876823,0.0,Clear,Medium,0
5,2025-04-19,29.933732524446327,23.951486121089697,Clear,Low,0
5,2025-04-20,21.75005111951451,2.368387279401734,Storm,Medium,0
5,2025-04-21,34.854067720940236,13.52174181321905,Storm,Medium,0
5,2025-04-22,30.814831707624926,5.049105585635535,Clear,Low,0
5,2025-04-23,23.610957210712748,0.0,Clear,Medium,0
5,2025-04-24,19.904515173449468,16.288474875493897,Rain,Medium,0
5,2025-04-25,34.0911758130805,2.3026027542490763,Rain,Medium,1
5,2025-04-26,29.880004522635943,0.0,Storm,Low,0
5,2025-04-27,24.310016650883902,9.800636179041039,Clear,Medium,0
5,2025-04-28,21.40377212934372,18.831945153293432,Clear,Medium,0
5,2025-04-29,37.24338336957642,0.0,Fog,Medium,0
5,2025-04-30,25.199787086739672,11.408883245136206,Fog,Low,0
5,2025-05-01,27.655775902272005,5.812771675910687,Rain,Low,0
5,2025-05-02,39.04166930456241,16.788434440256438,Rain,Medium,1
5,2025-05-03,29.373837330741033,8.05248659617571,Fog,Low,0
5,2025-05-04,34.9768354871549,12.888842075486421,Clear,Low,0
5,2025-05-05,36.38286160907346,14.280156591516867,Rain,High,0
5,2025-05-06,27.33108739833618,7.084919705755807,Rain,Medium,0
5,2025-05-07,22.014755399359224,22.664572465375617,Fog,Medium,0
5,2025-05-08,25.281379697758226,9.80681264220395,Fog,Medium,0
5,2025-05-09,27.662530025923132,0.0,Rain,Medium,1
5,2025-05-10,39.7566409932232,9.310096921300767,Rain,High,0
5,2025-05-11,26.243135264802653,0.0,Fog,Low,0
5,2025-05-12,28.896012192087465,6.015624235036077,Rain,Medium,0
5,2025-05-13,32.36354935093185,4.039993382661418,Rain,Medium,0
5,2025-05-14,19.380059073101002,3.019402367810936,Rain,High,0
5,2025-05-15,30.305226581430396,0.9227298273138151,Clear,High,0
5,2025-05-16,28.454859292110072,1.8877910249144696,Fog,Medium,0
5,2025-05-17,25.294550687144365,0.0,Clear,Low,0
5,2025-05-18,25.840150835238376,0.0,Fog,Low,0
5,2025-05-19,36.4761582426664,29.635569321322595,Rain,Medium,1
5,2025-05-20,31.963285268251617,3.91093504861668,Storm,Low,0
5,2025-05-21,20.368841645627068,2.1629327163526826,Rain,Low,0
5,2025-05-22,15.800451332986274,16.904749851934824,Storm,Low,0
5,2025-05-23,25.82700509005328,5.491979378107627,Rain,Medium,1
5,2025-05-24,37.79433204596749,3.0704601040023283,Rain,Medium,0
5,2025-05-25,38.22790881728314,10.09295323642008,Clear,Low,0
5,2025-05-26,38.64577927789674,0.0,Clear,Medium,0
5,2025-05-27,28.92664831709793,0.5777107412251095,Storm,Medium,0
5,2025-05-28,38.153958263146706,13.439710244055942,Rain,Low,0
5,2025-05-29,29.422738383068783,0.0,Storm,Medium,0
5,2025-05-30,18.968947877802083,10.61472629826133,Fog,Medium,0
5,2025-05-31,38.438149668989574,2.0038255108924075,Rain,Low,0
5,2025-06-01,29.027993544693587,21.852235114797388,Fog,Medium,0
5,2025-06-02,20.34597223738161,8.849664160476344,Clear,Low,0
5,2025-06-03,19.373650342275745,12.985666731105901,Clear,High,0
5,2025-06-04,38.167687608477266,0.0,Rain,Medium,1
5,2025-06-05,28.663061445810442,13.645719724972686,Storm,Medium,0
5,2025-06-06,38.71640394266412,13.71555966288142,Storm,High,0
5,2025-06-07,21.016818746132174,8.271705528777902,Rain,High,0
5,2025-06-08,36.87442646560294,7.235257244763885,Fog,High,0
5,2025-06-09,37.38490669108608,10.56242187528883,Storm,Low,1
5,2025-06-10,27.111820225829813,28.456241618964405,Clear,Medium,0
5,2025-06-11,32.6704861252536,0.0,Fog,Low,0
5,2025-06-12,25.39278272874621,13.48298179304868,Fog,Low,0
5,2025-06-13,28.24776521402373,11.482526563258691,Fog,Medium,0
5,2025-06-14,32.3910053929734,7.047978772819173,Rain,Medium,0
5,2025-06-15,27.258950879129685,9.09140922775994,Rain,Medium,0
5,2025-06-16,15.577137013794255,8.714606883175097,Rain,Low,0
5,2025-06-17,26.23357631254554,0.0,Clear,High,0
5,2025-06-18,32.94113965856857,1.9049011407277074,Rain,Medium,0
5,2025-06-19,31.279807703771517,6.920042369686767,Rain,Low,0
5,2025-06-20,27.732224766998154,0.0,Fog,High,1
5,2025-06-21,26.092881728005988,7.399352777249258,Storm,Medium,0
5,2025-06-22,21.84606297748148,7.071394367785685,Fog,Low,0
5,2025-06-23,27.65928551890655,2.607268528481486,Clear,Medium,0
5,2025-06-24,37.62323792454538,0.0,Fog,Medium,0
5,2025-06-25,33.36170964688307,26.02044755837806,Rain,Medium,0
5,2025-06-26,22.86293930522763,13.810621873806655,Rain,Low,1
5,2025-06-27,16.79865898098601,10.405895418122409,Fog,Medium,0
5,2025-06-28,33.35311359142422,6.6450259004350585,Storm,Low,0
5,2025-06-29,27.9860754388608,2.748945953201639,Storm,Low,0
6,2025-01-01,25.840564672541845,15.156278839944708,Fog,Medium,1
6,2025-01-02,38.74747459577458,6.874593820889109,Fog,Medium,0
6,2025-01-03,24.276618370088286,12.759775664061605,Clear,High,0
6,2025-01-04,25.262916009063765,10.144760705317491,Rain,Low,0
6,2025-01-05,31.971955809764914,0.0,Rain,Low,0
6,2025-01-06,24.113549252222164,7.252566819835995,Storm,Medium,1
6,2025-01-07,20.404714346761885,1.35709904107589,Fog,Low,0
6,2025-01-08,35.30740138558703,25.25091083491953,Fog,Medium,0
6,2025-01-09,25.39152503751123,0.0,Storm,Medium,0
6,2025-01-10,38.97827332319786,13.976557716497437,Fog,Low,0
6,2025-01-11,35.86996231449851,0.0,Rain,Medium,0
6,2025-01-12,16.622480430793118,16.475664521446983,Storm,Low,0
6,2025-01-13,32.9501552526912,6.4425352228204,Rain,Medium,0
6,2025-01-14,22.001330140413913,8.30783806538236,Fog,Medium,0
6,2025-01-15,33.09506941576308,22.6361920775079,Fog,Low,0
6,2025-01-16,37.972569108642205,13.63087786005247,Storm,Medium,0
6,2025-01-17,18.83642080270405,10.163966677865787,Clear,Low,0
6,2025-01-18,33.48775582892662,0.0,Clear,Medium,1
6,2025-01-19,20.67872722092366,20.094490504026503,Rain,High,0
6,2025-01-20,25.937236021578325,0.0,Fog,Low,0
6,2025-01-21,24.594348258890594,9.352115282896023,Rain,Low,0
6,2025-01-22,22.34725207998292,0.0,Clear,Medium,0
6,2025-01-23,25.735469671306333,0.0,Rain,Low,0
6,2025-01-24,32.413676607142605,4.027963297402204,Storm,Medium,0
6,2025-01-25,38.56930002763191,0.7418200163344872,Rain,Low,0
6,2025-01-26,35.866713044742625,0.0,Clear,Low,0
6,2025-01-27,28.227581691510963,3.951003622098775,Storm,Low,0
6,2025-01-28,29.70769423451477,15.522019076744334,Fog,Medium,0
6,2025-01-29,34.332601002859384,0.0,Rain,Medium,0
6,2025-01-30,39.2743832465015,1.2874262932960616,Clear,High,1
6,2025-01-31,23.21272635844658,13.268892198167086,Clear,Low,0
6,2025-02-01,28.64648502549406,2.4268913381532347,Storm,Medium,0
6,2025-02-02,37.37276606411665,0.0,Rain,High,0
6,2025-02-03,33.977659957477314,11.233423006748286,Fog,Medium,0
6,2025-02-04,18.46939710281577,0.0,Storm,Low,0
6,2025-02-05,16.728333395437232,0.0,Rain,Low,1
6,2025-02-06,15.205906039799004,2.769743187335978,Storm,Medium,0
6,2025-02-07,30.318051298543924,7.820362104622205,Storm,Medium,0
6,2025-02-08,28.845772896695586,4.764445997792458,Clear,Medium,0
6,2025-02-09,23.691641768971664,2.2542200024703756,Rain,Low,0
6,2025-02-10,17.901336484614223,1.3365832286224233,Fog,Medium,0
6,2025-02-11,16.464067763011958,6.767621032502639,Storm,High,0
6,2025-02-12,30.052545753183743,0.0,Clear,Medium,0
6,2025-02-13,15.330781979840456,0.0,Fog,Low,1
6,2025-02-14,22.84338147111635,0.0,Rain,Low,0
6,2025-02-15,21.548231121205724,3.528072492319885,Fog,High,0
6,2025-02-16,19.116756562682628,0.0,Storm,Medium,0
6,2025-02-17,37.92187072309548,11.370518396087586,Rain,Low,0
6,2025-02-18,36.79042115822125,9.60415649842824,Storm,Medium,0
6,2025-02-19,29.916035134843376,3.604579570720965,Clear,Medium,0
6,2025-02-20,21.846795492634275,17.93369887485671,Fog,Low,0
6,2025-02-21,39.19923613800637,9.219337121735103,Fog,Medium,0
6,2025-02-22,25.721359032665962,0.0,Storm,High,0
6,2025-02-23,28.947519470262733,18.286464115446435,Clear,Medium,1
6,2025-02-24,38.32406371417699,12.364137445360136,Rain,Low,0
6,2025-02-25,19.768858243581597,0.0,Storm,Medium,0
6,2025-02-26,19.983753223617157,20.245171811159032,Rain,Low,0
6,2025-02-27,23.74431142237696,0.5505360910474719,Clear,Low,0
6,2025-02-28,39.747304055996864,3.7022777560154116,Fog,Medium,1
6,2025-03-01,26.127775868003205,4.752891349310758,Storm,Low,0
6,2025-03-02,32.199600538091744,9.986899121355446,Clear,High,0
6,2025-03-03,35.8700666988625,0.0,Storm,High,0
6,2025-03-04,19.796917827558918,6.982960337144535,Fog,Low,0
6,2025-03-05,17.487273341559316,31.879762438074103,Rain,Low,0
6,2025-03-06,22.634537049211595,3.0550851513522392,Rain,Low,0
6,2025-03-07,34.0633778013505,11.658778237063903,Clear,High,0
6,2025-03-08,35.78310178213124,0.0,Fog,Medium,0
6,2025-03-09,26.224494351595993,2.364790798408682,Fog,Medium,1
6,2025-03-10,26.61007265801615,5.330233071930333,Storm,Medium,0
6,2025-03-11,37.51814525309959,18.469412443889958,Fog,Low,0
6,2025-03-12,20.597430832642125,0.0,Fog,Medium,0
6,2025-03-13,33.951837535519985,0.0,Storm,High,0
6,2025-03-14,30.547049097259837,4.290946374726312,Fog,Medium,0
6,2025-03-15,20.76376622675917,1.6483302677361515,Fog,High,0
6,2025-03-16,20.94246900765572,7.119580270015632,Clear,Low,1
6,2025-03-17,32.08340703200535,0.0,Clear,Medium,0
6,2025-03-18,36.43969189406004,0.0,Clear,High,0
6,2025-03-19,29.37715903462788,10.73447493355399,Clear,Medium,0
6,2025-03-20,28.941059833578965,0.0,Storm,Medium,0
6,2025-03-21,29.339615173844727,7.744758015778093,Fog,Medium,1
6,2025-03-22,22.341910333960904,18.755969643042086,Rain,Medium,1
6,2025-03-23,27.242634854949948,0.9590468816760032,Rain,Low,1
6,2025-03-24,22.70887676580776,8.408816594615606,Fog,High,0
6,2025-03-25,17.73153891477143,12.437158203998123,Rain,Low,0
6,2025-03-26,23.38057950533929,6.072292884191528,Rain,Medium,0
6,2025-03-27,19.352731188330875,0.0012896549496774767,Storm,Medium,0
6,2025-03-28,32.73309631939918,9.37822878510287,Clear,Medium,0
6,2025-03-29,32.81355022832493,13.352595671994314,Rain,Medium,0
6,2025-03-30,35.95844551483463,23.481091041055524,Fog,Low,0
6,2025-03-31,34.57746690625375,10.400178017231408,Clear,Medium,0
6,2025-04-01,37.65635591844671,30.77054329570032,Fog,Medium,0
6,2025-04-02,17.54920922407309,6.744881994877361,Rain,Medium,0
6,2025-04-03,25.597493799924955,11.81634223668389,Rain,High,0
6,2025-04-04,32.80136334228068,5.141083562531248,Clear,High,0
6,2025-04-05,30.17305700566351,15.96117935409184,Clear,Medium,0
6,2025-04-06,23.388192283747458,6.968313989019303,Clear,Low,0
6,2025-04-07,25.80061999084354,0.0,Storm,Medium,0
6,2025-04-08,37.20022115006595,12.963400197488324,Rain,Low,0
6,2025-04-09,17.175839127288857,14.397074919455912,Storm,Low,1
6,2025-04-10,29.29706470665275,0.0,Rain,High,0
6,2025-04-11,21.26829565005136,8.128222367668464,Storm,Medium,0
6,2025-04-12,23.3777465009236,10.737671099019009,Clear,Medium,0
6,2025-04-13,26.820111602818116,2.100829141361373,Clear,High,0
6,2025-04-14,21.644985548216816,12.073785751419702,Rain,Low,0
6,2025-04-15,31.405699760220166,16.049972018044144,Storm,Low,0
6,2025-04-16,37.28156622288496,1.2246885144017483,Clear,Medium,0
6,2025-04-17,15.834830121646435,13.066431167227499,Fog,High,0
6,2025-04-18,24.055709098466505,2.7156807893364157,Rain,Medium,0
6,2025-04-19,15.937198921741484,0.0,Fog,Medium,0
6,2025-04-20,29.32484110283982,8.916980160104728,Rain,Medium,0
6,2025-04-21,23.57230228372449,12.231929760287334,Rain,Low,0
6,2025-04-22,32.47943578653932,3.623721177425589,Rain,Medium,0
6,2025-04-23,30.590648682431606,0.0,Fog,High,0
6,2025-04-24,37.13809596882993,0.4177697074349904,Rain,Low,0
6,2025-04-25,23.810775638818516,2.688973493308465,Storm,Low,0
6,2025-04-26,27.523467293747363,4.536195140979273,Fog,Low,0
6,2025-04-27,30.21718819707002,0.0,Fog,Medium,0
6,2025-04-28,37.84490648566572,0.0,Rain,Medium,0
6,2025-04-29,29.35675950642718,10.090461386740671,Clear,Low,0
6,2025-04-30,33.703631727578525,14.012697695616144,Clear,High,0
6,2025-05-01,20.495017799048092,14.389571782348513,Rain,Medium,0
6,2025-05-02,37.174676738082994,0.0,Storm,Medium,0
6,2025-05-03,38.690062540193054,0.0,Clear,Low,0
6,2025-05-04,33.35010876499011,4.4303431973673355,Clear,Medium,0
6,2025-05-05,38.20021854436385,0.0,Storm,Low,0
6,2025-05-06,39.25469310765681,0.0,Clear,Low,0
6,2025-05-07,17.665481820135586,0.0,Rain,Medium,0
6,2025-05-08,16.74464460001162,0.8687711423068691,Clear,Medium,0
6,2025-05-09,17.9365518199096,0.0,Clear,Low,0
6,2025-05-10,18.366479034611423,21.772005099660962,Clear,Low,0
6,2025-05-11,18.02703245603657,4.798078970262337,Rain,Low,1
6,2025-05-12,19.834566487470624,16.23176946601683,Storm,Medium,0
6,2025-05-13,17.596844756970263,0.0,Clear,Medium,1
6,2025-05-14,35.131202174085956,11.734727961582308,Clear,Medium,0
6,2025-05-15,32.851358266386434,0.0,Storm,Medium,0
6,2025-05-16,39.860775063569086,0.0,Fog,Low,0
6,2025-05-17,16.069581706181697,0.3726335200366213,Fog,Low,0
6,2025-05-18,33.86178687505593,1.9295165907489853,Clear,Medium,0
6,2025-05-19,35.25514623758339,24.41206008265922,Rain,High,0
6,2025-05-20,30.985616004414275,5.923791493920685,Clear,Medium,0
6,2025-05-21,16.304626444919027,0.0,Fog,High,0
6,2025-05-22,16.061969165795023,0.0,Clear,High,0
6,2025-05-23,22.402052228386257,22.25038589798016,Fog,Medium,0
6,2025-05-24,33.30245924556729,9.94704668050223,Fog,Medium,0
6,2025-05-25,31.039257389127496,15.781253957947719,Storm,Low,0
6,2025-05-26,39.930112696266974,4.137829019925473,Clear,Low,0
6,2025-05-27,24.33660541981805,8.400894114639037,Clear,Medium,0
6,2025-05-28,39.17378480834619,0.0,Storm,High,0
6,2025-05-29,19.04180838884279,5.9675491843880035,Fog,Medium,0
6,2025-05-30,29.261447882196524,0.0,Clear,High,0
6,2025-05-31,25.908779857590293,10.727913622096251,Clear,Low,0
6,2025-06-01,21.083597087253075,10.223386304721858,Rain,Low,0
6,2025-06-02,35.030247506090724,5.327736375557814,Storm,Medium,0
6,2025-06-03,30.85075981512584,5.212226508342584,Rain,Low,0
6,2025-06-04,15.307266528891773,14.289250606418465,Storm,Medium,0
6,2025-06-05,30.65148828607073,7.249508444391533,Storm,High,0
6,2025-06-06,39.338163795931294,11.09238830889753,Fog,High,1
6,2025-06-07,34.75611189752868,1.6813513817802086,Fog,Medium,0
6,2025-06-08,34.8054258288838,7.954241270007619,Clear,Medium,0
6,2025-06-09,29.61520898887896,6.857166893689646,Fog,Low,0
6,2025-06-10,15.52113099519252,19.23953845541167,Fog,Medium,0
6,2025-06-11,26.696568434019557,19.137696482912588,Fog,High,1
6,2025-06-12,35.078104154475966,24.09297050626463,Clear,Low,0
6,2025-06-13,15.152082772873982,0.0,Fog,Low,0
6,2025-06-14,17.777430221149764,0.0,Rain,Medium,0
6,2025-06-15,23.750972534648824,0.0,Storm,Low,0
6,2025-06-16,23.424119696170745,1.2259903594651727,Fog,Medium,0
6,2025-06-17,32.29702615459374,3.2202025116738717,Storm,High,0
6,2025-06-18,25.436401777343537,15.271510358931511,Fog,Medium,0
6,2025-06-19,17.547266150084898,13.083595496657082,Rain,High,0
6,2025-06-20,20.0788484297492,8.378259159319885,Storm,Medium,0
6,2025-06-21,17.56000874490003,8.579276999848826,Clear,High,0
6,2025-06-22,15.525620180490055,0.0,Storm,Medium,0
6,2025-06-23,32.15182888556799,2.9268390399175543,Clear,Medium,0
6,2025-06-24,34.80555868109822,0.0,Rain,High,0
6,2025-06-25,19.697248756812854,3.2562029259609933,Clear,High,1
6,2025-06-26,35.65644323330173,0.0,Fog,Low,0
6,2025-06-27,32.09709933615676,0.0,Storm,Low,0
6,2025-06-28,35.80564458759764,9.575149018450361,Fog,Medium,0
6,2025-06-29,16.136615680123146,13.879108862517514,Clear,High,0
7,2025-01-01,19.90539127925738,0.0,Storm,Medium,0
7,2025-01-02,26.09531852450202,25.268171160423925,Clear,Low,0
7,2025-01-03,24.67888485134958,0.0,Fog,Medium,0
7,2025-01-04,32.38197253418526,8.817178508400353,Clear,Low,0
7,2025-01-05,15.09362736778212,0.0,Clear,Medium,1
7,2025-01-06,33.09806677982664,5.7957954655656065,Clear,Medium,1
7,2025-01-07,17.51101044654915,8.78883787802836,Clear,Medium,0
7,2025-01-08,31.999637753205338,3.335539905300626,Clear,Medium,0
7,2025-01-09,38.19922654467612,15.454602404822527,Clear,Medium,0
7,2025-01-10,38.19106763771487,2.985800999230265,Rain,High,0
7,2025-01-11,20.267009933189073,0.0,Storm,High,1
7,2025-01-12,23.22489436719922,6.906325956312109,Storm,Medium,0
7,2025-01-13,39.35606313804341,0.0,Fog,Low,0
7,2025-01-14,32.39720894196422,4.057309292350993,Rain,Medium,0
7,2025-01-15,33.925296693684004,15.437133532761306,Fog,Low,0
7,2025-01-16,33.81105016120133,6.2156748771264905,Storm,Low,0
7,2025-01-17,23.94291912356069,3.3793789796317606,Storm,Medium,0
7,2025-01-18,39.834652800716725,16.951774115114162,Storm,High,0
7,2025-01-19,21.944101236931377,16.76448825366272,Rain,Medium,0
7,2025-01-20,25.08973676912869,0.0,Fog,Medium,0
7,2025-01-21,29.111046041345332,23.480401917708498,Storm,Low,0
7,2025-01-22,25.034927907817355,14.907108466240851,Fog,High,0
7,2025-01-23,26.59451493402307,0.0,Storm,Medium,1
7,2025-01-24,33.099606631203784,2.3154743880323587,Rain,Medium,0
7,2025-01-25,34.105512096057716,23.47866995702103,Storm,Medium,0
7,2025-01-26,35.18888877498252,16.905296437176766,Fog,Medium,0
7,2025-01-27,30.303745540334756,0.0,Rain,Medium,0
7,2025-01-28,33.51297349044668,8.713818416034398,Clear,Low,0
7,2025-01-29,36.82589003815342,13.092586281232986,Clear,Low,0
7,2025-01-30,17.821735441170553,17.323286052146642,Rain,Medium,0
7,2025-01-31,33.97329871536704,0.0,Clear,High,0
7,2025-02-01,38.31013740366545,0.0,Rain,High,1
7,2025-02-02,16.915495348241215,19.086194934459193,Rain,High,0
7,2025-02-03,22.49323711802312,3.7425370250422736,Clear,Medium,1
7,2025-02-04,23.18868177346232,3.163060336234071,Clear,Medium,0
7,2025-02-05,34.89103362213642,8.370098008989906,Rain,Low,0
7,2025-02-06,17.838863596087347,1.8289716742603428,Rain,Low,0
7,2025-02-07,30.387713881626077,0.0,Clear,Medium,1
7,2025-02-08,31.75463668528019,3.947293844206998,Clear,Low,1
7,2025-02-09,34.468453923129104,0.0,Clear,Low,0
7,2025-02-10,27.18601184399471,9.050353858557127,Storm,Low,0
7,2025-02-11,27.985743224182706,0.0,Storm,Medium,0
7,2025-02-12,24.42049015369927,12.877455413114314,Fog,High,0
7,2025-02-13,24.422375422130344,26.376116293792236,Rain,Medium,0
7,2025-02-14,24.057324957912154,13.766058798421794,Rain,Medium,0
7,2025-02-15,19.589081123683172,1.8821442674397524,Fog,Low,0
7,2025-02-16,27.119451502261175,1.897579418140733,Rain,Medium,0
7,2025-02-17,25.934581062324746,0.0,Storm,Medium,0
7,2025-02-18,30.351090174314088,0.0,Storm,Low,0
7,2025-02-19,16.333251705168657,9.342636499220715,Clear,Medium,0
7,2025-02-20,35.14211972192231,0.0,Rain,High,0
7,2025-02-21,19.390619533220956,0.0,Clear,Medium,0
7,2025-02-22,15.314815316687369,6.821706277121017,Fog,Medium,0
7,2025-02-23,21.61917934361886,13.918776345702746,Rain,High,1
7,2025-02-24,30.87561415354024,0.4984508015727176,Storm,Medium,0
7,2025-02-25,23.27407260896121,0.0,Storm,Low,0
7,2025-02-26,27.13133136483067,4.237609826794024,Fog,Medium,0
7,2025-02-27,36.25527454004969,19.96880273850856,Clear,Medium,1
7,2025-02-28,17.782858036938755,3.622589009424217,Fog,Medium,0
7,2025-03-01,28.239705065957242,0.0,Rain,High,0
7,2025-03-02,16.32432265115252,16.234272870957618,Storm,Medium,0
7,2025-03-03,32.34209537428012,11.769940973750543,Rain,Medium,0
7,2025-03-04,28.337714653362838,19.517058807768237,Storm,Medium,0
7,2025-03-05,16.71268918353881,0.0970158973941837,Rain,Medium,0
7,2025-03-06,17.981254192036666,6.871071001250919,Storm,Low,0
7,2025-03-07,35.38880635080321,8.884246136775065,Clear,Medium,0
7,2025-03-08,27.195337045189973,0.0,Fog,Medium,0
7,2025-03-09,23.47457723345427,0.0,Rain,Low,0
7,2025-03-10,25.258439858394272,4.8186575649191825,Storm,High,0
7,2025-03-11,27.403042353536122,7.9328442900485205,Storm,Low,0
7,2025-03-12,38.60559186184467,0.0,Storm,Medium,1
7,2025-03-13,37.21966916790544,15.100690205936125,Fog,High,0
7,2025-03-14,32.991598139917784,20.57905432318357,Rain,High,0
7,2025-03-15,26.549987684105204,14.926281029794294,Clear,Medium,0
7,2025-03-16,15.207621028083244,4.348616642711119,Storm,High,0
7,2025-03-17,31.036521308305492,9.48317562430157,Fog,Medium,0
7,2025-03-18,17.815178725982793,6.030782215308482,Rain,Low,0
7,2025-03-19,32.212194782788984,5.23980019015593,Clear,Low,0
7,2025-03-20,34.83074195683305,9.255412942757808,Clear,High,1
7,2025-03-21,36.61784907188256,0.0,Rain,High,0
7,2025-03-22,34.74870674417596,14.230448272267619,Rain,Medium,1
7,2025-03-23,27.417653242419064,9.060940188486672,Rain,High,0
7,2025-03-24,18.63229279914454,20.229359244837934,Clear,Low,0
7,2025-03-25,16.945586615929148,2.995653733056386,Fog,Low,0
7,2025-03-26,23.88623658951196,12.735577062068135,Clear,High,1
7,2025-03-27,29.19841317176826,0.04294053425100319,Fog,High,0
7,2025-03-28,16.59807910479847,7.308644101280876,Fog,Low,0
7,2025-03-29,17.288377937070145,23.15577481595072,Storm,Medium,0
7,2025-03-30,20.140736888307032,1.9790295897539432,Fog,Medium,0
7,2025-03-31,39.01844597248679,20.87400602415537,Clear,Medium,0
7,2025-04-01,35.68702399392515,17.024309057795598,Clear,Low,0
7,2025-04-02,28.455009785245508,0.0,Clear,Medium,0
7,2025-04-03,21.719927404174438,13.226824265741438,Fog,Medium,0
7,2025-04-04,19.46382148212291,8.353172563973077,Fog,Low,0
7,2025-04-05,34.52436001795131,6.694280839089488,Clear,High,0
7,2025-04-06,21.62728504818625,4.527296207705692,Rain,High,0
7,2025-04-07,29.840170651229187,13.225729212004806,Fog,Low,0
7,2025-04-08,25.609094717033674,0.0,Clear,Low,1
7,2025-04-09,27.083857576472475,0.0,Rain,Low,0
7,2025-04-10,27.77522089206532,0.0,Clear,Low,0
7,2025-04-11,15.15218827438975,6.143087530592478,Storm,Medium,0
7,2025-04-12,34.77680358695281,5.018035063564142,Rain,Low,0
7,2025-04-13,22.5131689309624,0.7787083592720911,Storm,Medium,0
7,2025-04-14,39.251613425504104,0.0,Storm,Medium,1
7,2025-04-15,34.44478951049226,0.0,Rain,Medium,0
7,2025-04-16,33.91729433190085,0.0,Storm,Medium,0
7,2025-04-17,22.308332782084562,17.217081395199536,Fog,Medium,0
7,2025-04-18,16.435879854873594,0.0,Fog,Low,0
7,2025-04-19,36.327784728925906,0.0,Storm,Medium,0
7,2025-04-20,29.54451527314303,11.85656392513711,Rain,High,0
7,2025-04-21,23.397846127667236,20.561044375270832,Fog,Medium,0
7,2025-04-22,22.65146132312862,7.467304510869318,Clear,Medium,0
7,2025-04-23,39.56206627652767,8.215845403727561,Clear,Low,0
7,2025-04-24,24.352018682205085,6.165080524758708,Clear,Low,0
7,2025-04-25,34.82111334592805,0.0,Rain,High,0
7,2025-04-26,37.26484400304773,0.0,Clear,High,0
7,2025-04-27,25.10050257157034,5.459609360489338,Storm,High,0
7,2025-04-28,20.893829500119587,2.574169637102062,Clear,Low,0
7,2025-04-29,16.342429698484356,0.0,Clear,Low,0
7,2025-04-30,36.23510637418017,0.49006066873590015,Fog,Low,0
7,2025-05-01,25.653788711268092,0.5657058176496434,Clear,Medium,0
7,2025-05-02,15.490806784691333,2.2972963232539096,Storm,Medium,0
7,2025-05-03,22.235128267610317,16.002751801452398,Rain,Medium,0
7,2025-05-04,34.62730509812476,20.798669556055074,Storm,Medium,0
7,2025-05-05,21.217678899161697,11.543881340607633,Fog,Medium,0
7,2025-05-06,22.128975737751684,7.899111740376629,Clear,Medium,0
7,2025-05-07,39.182979305764775,4.410534664810461,Storm,Medium,0
7,2025-05-08,24.23302360529189,5.470343640085034,Clear,Medium,0
7,2025-05-09,17.526912309293564,11.882597107724136,Storm,Low,0
7,2025-05-10,32.10963561480183,10.477389787375607,Storm,High,0
7,2025-05-11,37.0366691219889,0.0,Rain,Medium,0
7,2025-05-12,21.87935067256458,20.773708700880356,Rain,Medium,0
7,2025-05-13,28.941531190560408,3.070186322393104,Rain,Medium,0
7,2025-05-14,24.640514934652295,0.0,Storm,Medium,0
7,2025-05-15,36.655840571473064,1.8151820112951937,Fog,Low,0
7,2025-05-16,32.653056962296425,10.406307261785857,Clear,Medium,0
7,2025-05-17,18.38446490027753,8.918812622455846,Fog,Medium,0
7,2025-05-18,33.07426311107437,0.0,Fog,Medium,0
7,2025-05-19,23.969039186653443,6.474094823272445,Rain,Low,0
7,2025-05-20,29.06988838020628,13.137861787342837,Fog,Medium,0
7,2025-05-21,20.383263188218287,13.452732970420957,Storm,Medium,0
7,2025-05-22,39.425968840411045,11.037814695529587,Fog,Medium,1
7,2025-05-23,23.634916551589903,0.0,Rain,Low,0
7,2025-05-24,29.573823734113006,1.880135159296783,Fog,Low,0
7,2025-05-25,26.376292620203465,0.0,Storm,High,0
7,2025-05-26,21.1836167785836,0.0,Rain,Low,0
7,2025-05-27,31.722502640465446,0.0,Fog,Low,0
7,2025-05-28,18.9826870562984,24.92365663845945,Fog,Low,0
7,2025-05-29,17.356899447473403,0.0,Rain,Medium,0
7,2025-05-30,18.766493455191714,6.104180469461196,Fog,Medium,0
7,2025-05-31,33.220554502318635,0.0,Clear,Low,0
7,2025-06-01,36.15166050188555,19.58657522937662,Storm,Low,0
7,2025-06-02,25.680075682045864,20.448414624182583,Rain,Medium,0
7,2025-06-03,17.96003960353757,11.040974263555672,Storm,Low,0
7,2025-06-04,38.3976396329954,4.633973373050529,Storm,Medium,0
7,2025-06-05,20.050445933059812,0.0,Storm,High,0
7,2025-06-06,34.93147564120269,0.0,Rain,Medium,0
7,2025-06-07,25.915364055043156,0.047849019952648675,Clear,Low,0
7,2025-06-08,16.807764369319788,13.673533789188776,Rain,High,0
7,2025-06-09,19.31122833932671,14.978778157942548,Fog,High,0
7,2025-06-10,38.15472303598625,9.575419340047812,Fog,Medium,0
